summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak
3HC0VhiZRU7oSVA7LD22P201HFD85Qi8_FdhMG1WlkB16NM,boucek,1,I,38,26,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
N1xOmep9vrvr3DAWRbsqa5EpDJAgEY3vxAM0xLZcSDAuX24,deadinsideqwe,54,I,154,147,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
bbimYomAyM5D2ZyRH8_wjwMAyopD8Qsbt0qiyK9tWIDwfkw,Cohle7,173,I,148,151,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
xzV-LTD4ObZJl6gjlUhdH1mE8he6a2_-jkk-yucrb3SK3a8,LUKABEAR,75,I,68,56,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dBF_juKZI6yPfk0ILrm-rvce_ysV63tPaCIsy-tDAGQPtts,WKR Marth,104,I,105,96,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
TTvcjD_GNL2v4f0cK8UJkDDoQoBPCgbGB6OCBi1L7SuE2tQ,WF reyzoasda,162,I,102,95,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
5N1sB7TzZM3VqWYFni8JzS0NjIj9Ya4q5NR8vG2LVVGkoduw,Harrison Wells,274,I,237,225,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
B7ejjDeF67LIung4p7Et-J6do70AA0yUur9_HcoGqRswOnE,TheRoyalKanin,158,I,206,194,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
w08HyHJ_ITZZ0oZET6F9OGmMKu09ogy2ux5qD_Afn9PRW3FP,SummerCar,104,I,68,45,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
a3hXSbfiirEAa5_urAE_0bpOet9fZILfDJThRneYcjwD3VGv,Dimil Q,56,I,124,123,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
1gARah4u-qb3gVNzutYcFjAsAIE6PlQ6Nvdod1cYzp24-cc,FTY FML,18,I,53,49,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
a-AV384LCGMwK8exYFRFn508ghMtjJXTV79fg3fjtSv_4BVK,yrraC yvnE,117,I,39,31,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
qjhR2azVU-bSDgXOZ1whbFqLfrr5CelSPueB_Psk42f8CLU,chillchillchill,17,I,90,76,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
XgSpmC9ktdQioNUHEDCMHm8hoWNXMKC0NMTXUvgeVYBSCy0,petoska,24,I,104,92,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
R67Fi5U7fUz5XkMYXdnUz2m3OjQNgDhfQaHP2v8G7xJngQ0,DYN DarkUniQ,42,I,67,63,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ERVTsOIXPKziyoPVUbID1d7OI5QON5LS8mxBPkIcif5eSubj,to jest przesada,70,I,107,105,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
cnJWEnJ4KL7PfU9Xshts71OD0tBRmPOg5nSS7q7lxwahl0s,IlIlIlIlIlIll,23,I,248,228,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
XDABFfrcPwmlBCZA_AbwYmr1N9I9l4nSRT88PpvveV-Z2fGl,S9XDXDXD,143,I,57,34,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
721nrleJJPiYJcifi-QC8pGvCFaaLg-WrqdoPoAD47-h_zc,Annes,19,I,149,143,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
0_J2xFcvlpto_MM5wZOPbeCGkrS_g4U9uyNUi9mAFI3kX1w5,Boshyy,280,I,55,36,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mX2doD7vW2c7RPRlr9gtqGuUQt3XM4lk4DQjdMI711j2S3I-,Het Vogeltje,97,I,198,185,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
LbkF31M9uJ_pxLwoRxb6ZYKZH3i5FDKl6kzFG3bua4In5Zc,Kutamo,31,I,101,71,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,RIP talent,0,I,210,183,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
3L5NvKlyohFwgVIt7oDyK3_MZVDSbdrRowS3dkpGcrOvZoE9YGp8cC_aEA,Shelbyyyyyyyy,91,I,61,37,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
9R8gpyq_CmzUNoY89ZOnCGGKHI91fbnDdokqVOpqEiQsyFU,Redeemedxyz,20,I,114,116,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
VQvgNAheF-pJjLq_i3LrYMCr4PG_vzlGDQ_8dkvIRDt9dqU,19150116,18,I,150,143,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
6qcoHroFGbNBWCxAK7kGmrH1jj9MTUDbHn-CxVbuRXsCk2J9,Lindgarde,159,I,109,93,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
L2CWyRCSLBeULeOrK5m_1z9n7p8h1NG4EUb3E9LzORl1xB4UALpZmPo6fw,Nipple Action,182,I,75,47,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
eUFgKMrf3809GOUo076HYi9hsg_jfF_m9im0lVShP3hEuKk,ArcaneTeddy,42,I,26,15,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
RS2f8xYMCYXjmvfeca-clLmSKmyea0puZFzhXp4nGG1Xt00k,Repartus,81,I,189,180,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
vpgHN6J2xEoOGMX_QetfOhJupClJRjjQpuhkN_qXV1Aj7gI,The CreepyPasta,141,I,139,122,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
rW8r10GwY1r0WNi5lZUbvKu9y4Pu2S8nTEhsKyzPCvPkWPI,UP5 yuya,116,I,256,242,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
SmKS9tYXJMr2aU1bwPbqUgjpbbyedZv8_lFuXqlo0PoUNQY,Killakin,96,I,92,77,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
P2HKiW5dYAu-9RR0btWAgRSXLviGTLT2OF2hnP_KX9XBVtJo,Yangiii,0,I,37,10,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
c6LjaSPY5VpBInO5urM09e9s8jI-L6qYcRK2XmIoLhrVKvQ,Skuty,48,I,182,176,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
96wrhjKtobOgBJ5vc5uqXYDGAAtz-e1KXjdi5jaU8D4zOcgFGV8VLRn8MQ,skott fan boy,74,I,70,36,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
OvpVtvGUKJsRFCg6eIRZMjMvNdE15bkk4_zcnh2z0MGz1sc,Josema Y Willump,202,I,58,47,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mlDNocAOTZi8hG-SI61J3-X7YSxEaQsqRE_YvYhJCtAhLecQ,keep on hustling,65,I,277,255,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dNAu9Y5o4p9CkiO1ZoaR1pLX5Hm897_s34rxiEAuG7t5avkG,maged1,215,I,132,121,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_T2J4XJLQuG4UVNL_0hKUpATCLWKEJSssNbN8otLkBQXgjo,I cry they laugh,276,I,212,172,TRUE,FALSE,FALSE,TRUE
,,,,,,,,,
V8CYULYmdzmSIyoybkvdiloE9UbwkOIPMp9f6yjxVhfZx9n1,Just a Punisher,1,I,141,124,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
MM6phLssVJE5kN15OgrS6n5p_pmGDrAsTbt-hmGpdQaO7oA,WtD Ereshkigal,1,I,139,131,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
_v8iejc7BkJeVQ2zMk8vqrjCLSheN15yoAVR8Kt13OqsRx8,FuTuReS,13,I,191,183,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Ct-HYmQlZK-tsJBtUv8LawyezSvxH68JSIVWiFHBtAB2poP5,Ivie Wan ,0,I,37,29,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
W2MYLE1r-4eeQWW6AYgyHb1NDS3qrB7Srr8PvPS7leZUCmM,Chobban,0,I,219,164,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
y-4x679aqMnl0EphxPJH80cbd8wTzek2SinjBotN15J5QYTikzKglciv5Q,ADCADCADCADC1,8,I,79,53,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
YfVbJd-sdF_JEl_Xgj1HQY0Z3zLuks3n6OeLQOhrG2ZRRrtF,Stroking Penls,0,I,194,151,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
C6ofHKF65jf3CQJOyO1wyYUeXR4gTEWYKRJUm2s_JLMb9fM,Varry 1,212,I,101,60,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
L7XhphG3dpMavWoCCmbW7n6G3u9wRO258gz3puzqlBlF2mo,Narukya,29,I,128,108,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
yg8k0cu5llYxYcfDJQzL86Vd_EEWQSU5c45YnbQD87P0UX4,Thorden,166,I,147,126,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
fRqqiz9ZMs1FDgrokhg0yVZsj1YDHZFbubM9leCAVQPpA6s,Sharkked,0,I,104,106,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
ATf1VMM5B_uJ4rxV5DaYEj1hG4hWVqVyWB1y9C37p97s4ok,Fuchimi Nachuia,69,I,171,170,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Af1skynEILagF-C4t-zAPEgy7TctrEdZqA3dLynM0ZV2Bac,DF Søggen,17,I,306,294,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
fxchaSaszJsBkbRYc838Vd5xk6ADcgWaIqYuae177YuWAqk,VITB R4VEN,190,I,161,161,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
6sIQChhX_SHtCVMix4iySVhKT-1cD4dTT2v-gQD9jDyqS6I,Odu,28,I,135,128,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
arBEQEqnget4_dbRI0zrt3ftM766n_Y9l-hbfpSbQQUEpaj6Qetp9KKPDA,TwTv edrulol,0,I,72,51,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
E2Ri54QNJ4KhnTmmREV7RhILhnXY-xQLqLtPnJdmZ-j_Dg0,Cursed Sub,93,I,131,125,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
1FsbofPCsodu7Q81QZLB-OAkEwHiZPpScC9Tz7kwyMiQfCM,Old Man kev1n,0,I,250,247,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
x13i5RMlVJFo8ZUVjTrEmAZqB24Ao4ANSvKcLAknegiGwZU,KhouJin,87,I,147,138,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Yp_lEYPK2erO7W_gjA95KRPNWVkh0lOZxND2lkAHFN-9rVM,Manoban Lalisa,0,I,57,55,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5ylhJFIIybgwxnecQ5e7gJvin4n8E-cffRfeZvskkmgWSs8,YONIX1,72,I,72,33,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
dhFmf6aMETSZZaAVbsZY3rdnWDO_ZnZZvbTY79fanoHWGOk,Yamadasaky,127,I,104,90,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
0ppSnUU2pjR2wM6XYLfVEUGIxJu9LHlpVyMf5PgwpJcnY2s,kevkö,154,I,227,220,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
oTi-qeIQxSEMqMV5p8ha_weAWY6aH9O6KbRRXoeeGLTDCYc,Hero of Ferelden,235,I,44,30,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
AlAu7gie5pSKv98HanwSw4vfrl8lCQTpKBZI7H_i-KwI92p_,lfedb,56,I,67,36,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
SmEqRojexEsHnDBHs_BGc8nxBqccN-zKE9WlQRGi3jUri5Q,PRK Blade40,46,I,277,270,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
Q4qX-SbVBXLxj577sqxcWZ0ZCstXH2pa_0CX-hLIXl1QbR8,Last Cat,221,I,86,55,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
wLNPJ9sUxDboW9Asdo0sulTtlTwXnxsO4Vv0UWuNaf6NzCrW,w cudzych oczach,127,I,194,186,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
b0MtyG6aWPzhDhaa2WkQmJIyYZHPErPAwblJHsg5NGlGjq17,Koichi NOOOOOOOO,97,I,43,42,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
QvYg6LtkSqKG6oZpfuaO4lc0EIb-pLLo9An4q76nV0eHbao,4es Némésis,133,I,71,61,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
EYZ0NZsEjmMp3uDS2m4vZq75KHQ5im67w-R8iyha4KYkTv0,SantanaBaron,103,I,56,41,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
uYjHdCIsPcaOlKLXDLBXb-DvTXqAKYoLcJBg5Wut8M9jY9M,Guiwayne,271,I,207,181,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Zn_-__709alxM7gQfrxeBtASZblCekkitxg0fVeEZIvrYk4,300 Crab ,22,I,119,116,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Jt5djmjBux9Z7UBUU0aXPOWZ58Ad5YkQKXY9jrwQVqOARMY,Filthy Frank,0,I,50,43,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
aTuvyOK1mlrO872yu-PhGeIjvPXbCoSwhD_ul875anQIDm2NSQItvT4feA,Dogchamp OTP,75,I,155,107,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
hBVZxQASUpo99-UmRHn0OzcNyfLbZ5uTKUzP2Ci-Ew_nsFU,EZY Ethinak,28,I,167,171,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
TSFWhR10cxdemJfMo1EnNRtKEHRoV731nOgDZ2LbPDbOhYG8jYHTxlI8rg,chickenstrips22,1,I,63,28,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5HQwhUpcvtteZkXnNyK7YAwb48mHGJgyHQA3QM3Bw-jugmU,TRB Crunchy,74,I,41,39,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
HE6n1jWDN0gTkPM428dM7QbxxgzUZOtKtsKO3fp34xlge3g,INCA,41,I,183,147,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
LeGnBPCzBa19ws6gJTGAvhHeQj118pXAuhvBeHtvLh66w0NY4p1xHQli3g,Txenºg,0,I,155,120,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
0sQWSZNag-XfelbufonLHB264Z8qOBedC2RN-DGmW_qOuAHYVu51qzOm_A,BLACKPINK FIORA,41,I,316,256,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
N6TmnIFo_SNhHr3kaEj8Ydlw1koTn5AlbnIDEBeLLf2TEdUQGFb2qG2tHA,Kikseres,30,I,46,19,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
9V0SF16uYeGoNpvQQ5s9eTFbe_B-aUzkK0WBJL4lV-h2DZEf,Canoski,0,I,343,342,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
c0kwzLF6fbt0iI-eP4OB-ggTcs4QiXi3AGihduQEo1xP_qU6,Lesteq,0,I,138,130,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
3sCODKSXzbwfym1p3JflGVnU3Bt7fvUCDZ3ivfCTy-k1OzY,40ansTJSpasCHALL,154,I,210,196,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
#NAME?,Múnja,143,I,94,84,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
GZE-Xfsm5S8gud55ACsxh-MNBdPDvQtif-VkpGdeMTai8z0,DarcDAce God,107,I,109,72,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
rqxVD334-f4Xvkyd3VZz69ZAaHwO4h_H2Fp1yA2IiLeDtRE,always fοrward,64,I,274,269,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
i0FWWdW5KqYc2SceTf0nPcKc3CUWbLXyBEAdY_vTTq6hGLU,Amigo boosted ,181,I,207,201,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
7itHGylEVgQ4el9ZH6pqCeyq8a-seVQvJ9IvKKNuz1AgbKg,Karwan,1,I,111,108,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
WIHmPfW3kwk6viVDkduBNk7czSJOYWXLh6YVTb_KRseM5v17,30 07 2010,244,I,35,23,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
vs6wqcl-PmhvliMwXgI38C3M1MCTtOqldZuM8ADf6KRphNE,TNF Phobos,116,I,38,27,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
f32lzwfbJ7cOpZzx6F-WV8SfZNt58wbYWpq6jcx3GaNANm4,Composites,31,I,214,181,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
lKtFCvmy2ErNabo7KUIZbNCw1nzhZXLpToW9FsdqEtwIlGIR,Mazoratti,1,I,69,64,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
NbodKwUTJRWX3loXVDhmWAkWJhV2YHEcYHkPgLB8wEh6_Ck,PCS RustySniper,199,I,107,105,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3h4k-iYjN4usKEcq0fcV3Pb97JWbVaHmIxVnfQP-vvibE9r9,ChigongMaster,184,I,179,168,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ckY1ywi-SZ0NtNodD7btldYUMapDWxga9eaV5fKFQ-w094Xl,time to achieve,16,I,353,292,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
-YQ40mMiMQzoCDLnpweSdOnP8-5MA4FkJtgFtJ0kueVgxdg,Duzzskull,157,I,76,54,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
cwxbPAMeGd7Q_Kk2Mp2KX5p54lEfdFJLf7LTKdsDZ2FQtace,MI Dandom1,95,I,239,206,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
SQVoKrz89Ciw0vxE4Xsyf-uR8Hwv2Sfm3JpN7XRNdPmLonM,ŚCIERWO,79,I,315,279,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3Bv-n_p0TQWUg_t_vKMicil8RM5Os1-DFeKjfyPRIvMjAPU,fat lenny,282,I,57,37,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
lFGAvoUD1_spbkHXWXOrHgh1Xx0zWnkU0gJHz7uLSWhtu3s,Lucas Changretta,212,I,89,84,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
Uod9gOVyuzQuWlwCpGOTFtVs2Q8iBHeVb8tSiT33F0-4RwY,willybrordus,1,I,74,66,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
XiPtu08mIt04h6wI8RmxVzuJkrk39Ta2dH8F50a94sD9jSw,AF Striker,168,I,116,109,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
y0BrEAufBIjetQhDYjsD4kNrR1HJx7NqfrgdfmqPAl5YWmba,Buzgay,65,I,113,91,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
PgAOvETkDV9V75IY0ms0fJQ-Wa_hwj9x3hn_e_SNqlm4x4k,BRW Efan,240,I,80,62,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
6lToMENvyy62K_Dg_mJB6x5sTk2_Sg2ydnzvvLxkhCGfb8o,RivenLientje,258,I,178,116,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
3itz8fc5_9E3RKX9zXCkCvKGwCJonZZDuwhPGJ9u7650oK6b,Whyledusk,1,I,37,26,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mYkS8CTl9TSsfFGSh-rG4JfqzISaAr8uxj7XbHYPxYIOASQ,Aztec Sun,0,I,221,178,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
VwIf95twGCqAs6oulKZKi75dV_bFm82N6YdU5nu6PzPrlAw,int Toosh,86,I,122,121,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
iKO1fj0tDzys0yw-PhwCBiCMJTqffJbUxpYa0B8BsizJi2Q,PSV Franky,9,I,106,109,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gNNL1eZ-TlYQi4c8xYHv3qJ-bb0OhHvRKspKpS2bC2mNUyI,Mangnan,1,I,45,38,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
1P8rzYyWZ84jufVxo1NBjWHWrsX8qZYvp3eTEkhkUcYmvDf3,Easy26,14,I,307,272,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
wEW9PolHPLry18kuFLQ4Mt6U1FrVoorHjyWfT_7SaEjLWsM,iDøntNeedViagra,1,I,80,40,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
UEa_eCZCGI36TTz8PPacqF19cpfFPrARw04A_rQjNqUG41w,Cyrcus,1,I,77,60,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
_1mxbUBoew3gIclk_7JPf5vej8VhVObsbagmn-W8PXjHcu40,nR Magikarp,26,I,174,165,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
gwjll7Ux7uOjiLwjpXwdNXZLHo9Qr_D9soa7-vGBV4B4I1w,HRN Totosse,1,I,189,187,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
Gn08xOMDdCs2m0YRdF7bLsXBPEDKkZAgyzcBrvrvF9jLiPYC,MESSl,42,I,263,257,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
eKYtiDvPCg_RbLCN5XscCrZh0IJqs_4_-c1i2_g_j0Dc4XgWEL-C5LC6bQ,TERROR NAD WESTA,179,I,79,48,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
a4wbrJojTfObJy19Dwg4K-dllH0iRj004XHSNVn2VFchArY,Wiikoo,244,I,232,218,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
bOr-hqUNtkbpyCMl7qAJ2d7SufsvFIqeFQ3ED6tBnMrfjOo,QTKT,169,I,60,50,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
h7tE2WK37OlYqOiT6ugLQMdIXs16_3nPMq_jrUJ_MBIbxl83,wangwangcatdog,171,I,137,106,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
El_-i1XvpTyKCZiTVA2EudmghsJRjjn7iERMHDOSVcXG7wWs,DokyoTrift,0,I,229,213,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
bdSirD_F3Kfa76CGDgGZp8maG5Dt8nTsuOUOzJdK0vKKm_A,Lyrokun,31,I,49,39,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_Ak_8BS8o_YFUj3Lf57Kum5s_UG028o3opvPS6KRjpjtgFgv,Sh0toT0doroki,127,I,155,141,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
9VJsedTaBHTFtO6gLxERwTw-HqL7gEZ00NP81YcLQXzawaeL,i cannot can,104,I,224,218,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
6My1iLYyI7Z3XpSBKRRfdxqXx-Ed4W7MHWzpmAuhN53YPkwB,uzifan1,155,I,57,32,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
_ca7q92F1S3RkoluDPsijiEozvhT7CHsyKvIGb71p4Z1L0yP,Church of Ray,154,I,252,240,TRUE,FALSE,FALSE,FALSE
,,,,,,,,,
nhnk_P-39GzMFUy-USe8XDYfz_-u3mqMFvCCmDNuCYNYTBJJuTDL3UGw-w,está bien no,170,I,59,46,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
fhk0SuM2KMYWm-xu9gP7jMl0YmTl6Pnhoq7NFf8mBEB63-g,Effortless,2,I,131,97,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
ZdWI0O6Bh-CTba3NwTIoKdjAP4_TDWkQeoh3sLPEKIUdLQ0,Røflýøùfæîlz,3,I,61,52,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
We807xpMzu01aHD8w0Q5JtHakZ029tavaBWmE9QsDROv8YY,Brother Lampa,101,I,101,76,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
boZcdKRohbc6bQTvsudO4JP_WxIGH0cVDW5bIZo4X6MrIR4,Mekago,87,I,68,58,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
0jcQTwtCLk9ynSni35hIXYBbucqJY7zPNWNGMTblAwBqBP8,G2 ViggoEdits,206,I,103,92,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
AvtMmn9JqGbgOykAAaVD-0Vdont-LjqoOCZo7-4UTpUi1kyI,AdaszOnion,51,I,141,123,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Do8WNWIi6Pt6VnCn4lHlqBB8E8LuvXkj7dJlUJEfhW67EfU,FL AbnerInProces,269,I,367,360,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
XHJtf5viuEsgYPi99Uh9EWyxxn4L2iWzt0WLxWoOmHaelaQ,godbro,0,I,50,30,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
_ZTh3gdx2cQDkazMZlkLl2UYxpwT6OWlsxqXQ5thGo8fo5A,myR Kaarl,137,I,156,142,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
yiABqQDWAHpBmJERr2lfFqT1Gw4YjPuDy35ugL7gRIf7W5XH,Prince Harry,79,I,88,59,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
5HquRSPRdw8VePJfnkWZ5rGdS606t0KaYeAlV3hNgNvtRAo,i no one,1,I,262,261,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
mX35gt8ldDg68YHtDGRjWkj6435vA15YepmvxBEGjKTpkrw,Interesting game,174,I,312,291,FALSE,FALSE,FALSE,TRUE
,,,,,,,,,
jFahe75DLJV1I5huMMEAx9wppyjwDTID2NjSpNqdQfZgNUsQK5MTfi9Fhg,JustBlameMid,80,I,85,45,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
zFfj5HdEi0DxP9sJLrVwVX8aZO3e_ExW16unGwisQ-IyXzk,Plantazia,254,I,114,105,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
Fs2FHDM1rHrZMVwQHxJyd67y9txrTfn8ryg_AFG0Yoy_hf0z0F4O7vy2fQ,EDGZhaoQQ888765,136,I,65,54,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
7nsZbFsq0gupHs8KT3hfUcspurHKVIJh5rkPZRyf_-7rl3c,Lυckγ,0,I,153,125,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
VIsL_im0T1L03LcBiNFKeZJbwj0ZnKbeDets8cnPmDBWtU0,300 Amadeus,30,I,308,286,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
q3fQdHPuIGpCD-LTvUWfZKJCtLI3e4xa0VPw6RewLSf2-g0,Emdiel,11,I,84,81,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
BzeQ_uKcQG6UCZ91df5-ymJfajGcv07jKjpl3S68nDtT-l0Q,Iate invade,0,I,56,43,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
n0JG8OScUPOR62Poye80Qx3mZDaoBeDzFruM6h2HxQZOqJA,ACE Rain,24,I,85,59,FALSE,FALSE,FALSE,FALSE
,,,,,,,,,
3tNoitZanO0VQlGGpeiIb2DU6hRXSLmk1fhB1ZLPtmQGFqo,D4LVENGER,31,I,271,262,FALSE,FALSE,TRUE,FALSE
,,,,,,,,,
H9S2DV699zVEXOcY0qUW_x8iB_p_Ef8-FeSOgtsXdPRtnKY,Wales,72,I,193,183,FALSE,FALSE,TRUE,TRUE
,,,,,,,,,
